,text,start,duration,video_id
21349,으로 계산하면,110.73,5.46,A_u8xt3GgKk
21350,이 식에서 a 는 x 제곱 의 갯수,112.92,6.04,A_u8xt3GgKk
21351,1,116.19,8.25,A_u8xt3GgKk
21352,b 는 x 의 계수 - 2 2,118.96,10.81,A_u8xt3GgKk
21353,c 는 상수 앙 - 15 니까,124.44,5.33,A_u8xt3GgKk
21354,그대로,130.45,3.78,A_u8xt3GgKk
21355,근의 공식에 대입하면 되는데,131.77,6.049,A_u8xt3GgKk
21356,x 는 이 애 이니까 2 곱하기,134.23,6.15,A_u8xt3GgKk
21357,1분에,137.819,7.881,A_u8xt3GgKk
21358,- b 니까 - - 기,140.38,7.32,A_u8xt3GgKk
21359,플러스 마이너스 l 루트,145.7,5.45,A_u8xt3GgKk
21360,빚에 봄이니까,147.7,3.45,A_u8xt3GgKk
21361,- 2,151.569,4.521,A_u8xt3GgKk
21362,전체 제고,153.09,8.42,A_u8xt3GgKk
21363,- 4a 쉬니까 - 4 곱하기 1,156.09,10.19,A_u8xt3GgKk
21364,곱하기 - 15,161.51,4.77,A_u8xt3GgKk
21365,간단히 하면,166.65,6.509,A_u8xt3GgKk
21366,1+ - 사니까 x 는 o 또는 -,168.72,6.859,A_u8xt3GgKk
21367,3 이야,173.159,2.42,A_u8xt3GgKk
21368,그런데 근의 공식은,175.77,3.78,A_u8xt3GgKk
21369,모든 이차방정식 풀이 에 사용할 수,177.51,4.56,A_u8xt3GgKk
21370,있지만 특히,179.55,4.5,A_u8xt3GgKk
21371,인수분해 나 완전 제곱으로 계산하게,182.07,5.2,A_u8xt3GgKk
21372,복잡할 때 더 쓸모가 있어,184.05,5.56,A_u8xt3GgKk
21373,예를 들어,187.27,5.61,A_u8xt3GgKk
21374,이차방정식 x 제곱 플러스 7 x -,189.61,5.61,A_u8xt3GgKk
21375,있는 영은,192.88,4.71,A_u8xt3GgKk
21376,인수분해 로 개선하려고 하면,195.22,6.67,A_u8xt3GgKk
21377,곱해서 - 2가 되고,197.59,8.29,A_u8xt3GgKk
21378,이렇게 곱해서 더한 값이 플러스 7이,201.89,5.069,A_u8xt3GgKk
21379,되는,205.88,2.97,A_u8xt3GgKk
21380,2정 수가 없기 때문에,206.959,4.86,A_u8xt3GgKk
21381,인수 분해가 쉽지 않고,208.85,5.4,A_u8xt3GgKk
21382,완전 제곱으로 개선하려고 해도,211.819,6.06,A_u8xt3GgKk
21383,상수 항으로 1 창 갯수 절반의 제고,214.25,7.469,A_u8xt3GgKk
21384,즉 7에 절반 의 제곱 인 4분의,217.879,6.931,A_u8xt3GgKk
21385,49 가 필요해서 계산식이 너무,221.719,4.651,A_u8xt3GgKk
21386,복잡해 줘,224.81,3.299,A_u8xt3GgKk
21387,그래서 이럴 때는,226.37,3.449,A_u8xt3GgKk
21388,근의 공식에 대입해서 정답을,228.109,4.441,A_u8xt3GgKk
21389,계산하는게 편해,229.819,6.541,A_u8xt3GgKk
21390,그래서 근의 공식 으로 계산하면,232.55,6.33,A_u8xt3GgKk
21391,x 는,236.36,4.29,A_u8xt3GgKk
21392,이에 2분의,238.88,3.08,A_u8xt3GgKk
21393,2 곱하기,240.65,4.31,A_u8xt3GgKk
21394,1분에,241.96,3.0,A_u8xt3GgKk
21395,- b,246.06,8.659,A_u8xt3GgKk
21396,- 7 플러스 마이너스 루트 b 제고,248.569,8.521,A_u8xt3GgKk
21397,7회 제고,254.719,8.811,A_u8xt3GgKk
21398,- 4 ac - 4 곱하기 1 곱하기,257.09,9.91,A_u8xt3GgKk
21399,- 2,263.53,4.879,A_u8xt3GgKk
21400,개선하면,267.0,4.979,A_u8xt3GgKk
21401,정답은 2분의 - 7 플러스 마이너스,268.409,6.98,A_u8xt3GgKk
21402,루트 57 이야,271.979,3.41,A_u8xt3GgKk
21403,그네 공식은 이렇게 정답이 분수 나,275.53,4.919,A_u8xt3GgKk
21404,무리수 형태로 되어 있어도 바로바로,277.96,5.299,A_u8xt3GgKk
21405,계산이 가능해,280.449,2.81,A_u8xt3GgKk
21406,그런데 근의 공식은 정답게 사내 만,286.009,4.761,A_u8xt3GgKk
21407,사용하는 게 아니야,288.53,5.9,A_u8xt3GgKk
21408,공식에서 특히 플러스 마이너스 디프,290.77,7.47,A_u8xt3GgKk
21409,분 즉 b 제곱 - 사회의 시에,294.43,6.359,A_u8xt3GgKk
21410,주목할 필요가 있는데,298.24,5.149,A_u8xt3GgKk
21411,b 제곱 - 사이의 쉬는,300.789,5.37,A_u8xt3GgKk
21412,이차방정식의 그네 어떤 특징이 있는지,303.389,5.65,A_u8xt3GgKk
21413,그 특징을 판별 해주기 때문에,306.159,5.19,A_u8xt3GgKk
21414,팜 벨 시기 라고 부르고,309.039,5.521,A_u8xt3GgKk
21415,영어로는 디스 크림이 넌 테니까 뒤,311.349,5.75,A_u8xt3GgKk
21416,라고 써,314.56,2.539,A_u8xt3GgKk
21417,판별 식을 이용하면,320.34,3.93,A_u8xt3GgKk
21418,이차 방정식을 계산해 보지 않아도,322.62,3.9,A_u8xt3GgKk
21419,그네 어떤 특징이 있는지 알 수,324.27,3.99,A_u8xt3GgKk
21420,있는데,326.52,4.22,A_u8xt3GgKk
21421,b 제곱 - 사이의 c 계산 결과가,328.26,4.59,A_u8xt3GgKk
21422,0이면,330.74,4.87,A_u8xt3GgKk
21423,정답 2개가 똑같이 중복 되니까,332.85,6.14,A_u8xt3GgKk
21424,중근 을 갖는다고 하고,335.61,3.38,A_u8xt3GgKk
21425,비즈 곰 - 사회씨 계산 결과가,341.24,4.68,A_u8xt3GgKk
21426,0보다 크면,343.37,5.4,A_u8xt3GgKk
21427,정답 두개가 서로 달라서 서로 다른,345.92,6.53,A_u8xt3GgKk
21428,2실 그늘 받는다 고 말해,348.77,3.68,A_u8xt3GgKk
21429,왜 그런지는 근의 공식 에서 차지하는,359.79,5.159,A_u8xt3GgKk
21430,빚에 곱 - 사이에 씨의 역할을 보면,362.46,4.62,A_u8xt3GgKk
21431,알 수 있는데,364.949,3.631,A_u8xt3GgKk
21432,그네 공식에서,367.08,5.13,A_u8xt3GgKk
21433,b 제곱 - 사이에 시 가 0이면,368.58,5.67,A_u8xt3GgKk
21434,이차방정식 의 정답은,372.21,3.39,A_u8xt3GgKk
21435,이에 2분의,374.25,4.949,A_u8xt3GgKk
21436,- b 플러스 0과,375.6,4.92,A_u8xt3GgKk
21437,이에 2분의,379.199,4.951,A_u8xt3GgKk
21438,- b - 영이 되서,380.52,6.899,A_u8xt3GgKk
21439,정답 2개가 모두 2a 분 의,384.15,6.269,A_u8xt3GgKk
21440,- 비로 똑같게 찌,387.419,4.011,A_u8xt3GgKk
21441,그래서,390.419,4.831,A_u8xt3GgKk
21442,판별 씩 b 제곱 - 4 ac 계산,391.43,5.89,A_u8xt3GgKk
21443,값이 0이면,395.25,6.26,A_u8xt3GgKk
21444,이차 방정식 은 중근 을 받게 돼,397.32,4.19,A_u8xt3GgKk
21445,예를 들어,402.83,4.47,A_u8xt3GgKk
21446,x 제곱 - 4 ex 플러스 사는,404.11,7.12,A_u8xt3GgKk
21447,영은 판별 식 의 계수를 대입하면,407.3,6.18,A_u8xt3GgKk
21448,판별 씩 튀는,411.23,4.64,A_u8xt3GgKk
21449,b 제곱 - 사이에 시,413.48,6.18,A_u8xt3GgKk
21450,- 4 전체 제고,415.87,8.43,A_u8xt3GgKk
21451,- 4 곱하기 1 곱하기,419.66,6.32,A_u8xt3GgKk
21452,4,424.3,3.4,A_u8xt3GgKk
21453,계산하면,425.98,2.89,A_u8xt3GgKk
21454,0,427.7,5.36,A_u8xt3GgKk
21455,중구 늘 맞는다는 사실을 알 수 있어,428.87,4.19,A_u8xt3GgKk
21456,맞는지 확인해 보면,434.28,6.15,A_u8xt3GgKk
21457,x 제곱 - 4 x 플러스 사를 인수,436.77,7.95,A_u8xt3GgKk
21458,분해하면 x - 2 전체 제곱 즉 x,440.43,7.5,A_u8xt3GgKk
21459,- 2 곱하기 x - 이니까,444.72,8.129,A_u8xt3GgKk
21460,정답 2개가 2 y 로 중복되지,447.93,6.9,A_u8xt3GgKk
21461,그래서,452.849,5.551,A_u8xt3GgKk
21462,비제 본 - 4일 c 가 0이면,454.83,5.16,A_u8xt3GgKk
21463,있자 방정식은,458.4,5.39,A_u8xt3GgKk
21464,중근 을 갖는다는 사실이 확인된 4,459.99,3.8,A_u8xt3GgKk
21465,반대로,464.609,2.6,A_u8xt3GgKk
21466,b 제곱 - 사이에 시 계산 값이,467.3,5.1,A_u8xt3GgKk
21467,0보다 크면,469.54,5.59,A_u8xt3GgKk
21468,정답이 이에 2분의,472.4,4.86,A_u8xt3GgKk
21469,- 피의,475.13,5.01,A_u8xt3GgKk
21470,루트 b 제곱 - 사이에 실을 더,477.26,5.91,A_u8xt3GgKk
21471,1갑 하나와 뺑 값 1,480.14,6.0,A_u8xt3GgKk
21472,이렇게 두개가 돼서 정답 두개가 서로,483.17,4.65,A_u8xt3GgKk
21473,달라져,486.14,5.34,A_u8xt3GgKk
21474,그래서 판별 씹 b 제곱 - 사이의,487.82,6.6,A_u8xt3GgKk
21475,c 개산 값이 0보다 크면,491.48,5.49,A_u8xt3GgKk
21476,이차 방정식 은 서로 다른 두 실,494.42,5.02,A_u8xt3GgKk
21477,그네 받게 돼,496.97,6.79,A_u8xt3GgKk
21478,예를 들어 방정식 x 제곱 - 3 x,499.44,7.62,A_u8xt3GgKk
21479,- 18 운영은 판별 식 의 계수 를,503.76,6.51,A_u8xt3GgKk
21480,대입하면 팜 벨 씩 튀는,507.06,9.2,A_u8xt3GgKk
21481,b 제곱 - 사이에 시 - 3회 제고,510.27,5.99,A_u8xt3GgKk
21482,- 4 곱하기 1 곱하기,516.44,6.9,A_u8xt3GgKk
21483,- 18,520.54,7.33,A_u8xt3GgKk
21484,계산하면 80 일이어서 0보다 크니까,523.34,6.45,A_u8xt3GgKk
21485,서로 다른 두 실비 늘 않는다는,527.87,4.94,A_u8xt3GgKk
21486,사실을 알 수 있어,529.79,3.02,A_u8xt3GgKk
21487,맞는지 확인해 보면,533.67,6.0,A_u8xt3GgKk
21488,x 제곱 - 3 x - 18 은 예수,535.8,7.579,A_u8xt3GgKk
21489,분해하면 x - 6 곱하기 x 플러스,539.67,8.099,A_u8xt3GgKk
21490,삼은 0이니까 정답이 6과 - 3으로,543.379,7.431,A_u8xt3GgKk
21491,서로 다르지,547.769,4.241,A_u8xt3GgKk
21492,그래서,550.81,5.43,A_u8xt3GgKk
21493,b 제곱 - 4회 c 가 0보다 크면,552.01,6.63,A_u8xt3GgKk
21494,이차 방정식 은 서로 다른 도시,556.24,7.01,A_u8xt3GgKk
21495,1근을 받는다는 사실이 확인된 데에,558.64,4.61,A_u8xt3GgKk
21496,그럼,564.279,3.75,A_u8xt3GgKk
21497,판별 씩 b 제곱 - 4회 c 가,565.24,6.659,A_u8xt3GgKk
21498,0보다 작으면 어떻게 될까,568.029,6.12,A_u8xt3GgKk
21499,이 때는 서로 다른 도 허그 늘,571.899,4.981,A_u8xt3GgKk
21500,않는다고 말하는데 이게 무슨 뜻인지는,574.149,5.37,A_u8xt3GgKk
21501,고등학교 때의 복소수 를 배우고 나면,576.88,5.78,A_u8xt3GgKk
21502,이해할 수 있어,579.519,3.141,A_u8xt3GgKk
21503,그런데 근의 공식은 어떻게,584.459,5.06,A_u8xt3GgKk
21504,만들어졌을까,586.98,2.539,A_u8xt3GgKk
21505,근의 공식은,589.799,5.55,A_u8xt3GgKk
21506,이차방정식 기본형 a x 제곱 플러스,591.629,7.38,A_u8xt3GgKk
21507,bx 플러스 c 는 0을 완전 제곱을,595.349,7.55,A_u8xt3GgKk
21508,이용해서 개선하면 만들어져,599.009,3.89,A_u8xt3GgKk
21509,실제로 개선해 보면 먼저,603.32,7.95,A_u8xt3GgKk
21510,양변을 이 창 갯수 a 로 나누면,606.58,6.27,A_u8xt3GgKk
21511,이렇게 되고,611.27,5.79,A_u8xt3GgKk
21512,다음 완전 제곱을 만들기 위에,612.85,8.5,A_u8xt3GgKk
21513,1차 안개 수 개입은 에 비해 절반의,617.06,7.89,A_u8xt3GgKk
21514,제고 즉 ea 분해 b,621.35,6.95,A_u8xt3GgKk
21515,전체 제곱을,624.95,3.35,A_u8xt3GgKk
21516,더했다 빼면,628.54,3.9,A_u8xt3GgKk
21517,여기까지는,633.24,2.779,A_u8xt3GgKk
21518,2x + 입은 앱이 전체의 제곱으로,636.82,5.97,A_u8xt3GgKk
21519,완전 제공 모양이 되고,643.79,5.79,A_u8xt3GgKk
21520,나머지 두 상수 항은,646.45,6.42,A_u8xt3GgKk
21521,우변 으로 이 양해,649.58,3.29,A_u8xt3GgKk
21522,다음,653.28,3.42,A_u8xt3GgKk
21523,제곱을 없애기 위해,654.9,4.08,A_u8xt3GgKk
21524,자 변 의 제곱을,656.7,4.59,A_u8xt3GgKk
21525,없애는 대신,658.98,5.01,A_u8xt3GgKk
21526,우변 의 플러스 마이너스 루트 를,661.29,5.15,A_u8xt3GgKk
21527,붙이고,663.99,2.45,A_u8xt3GgKk
21528,다음,669.07,5.04,A_u8xt3GgKk
21529,자 변의 x 만남 기기의 플러스 이해,670.18,5.49,A_u8xt3GgKk
21530,2분의 비를,674.11,4.039,A_u8xt3GgKk
21531,이양하고,675.67,2.479,A_u8xt3GgKk
21532,2 를 통 분 하기 위해 - av 에,683.32,6.72,A_u8xt3GgKk
21533,씨의 부모와 분자의 각각 사회 2를,686.68,5.87,A_u8xt3GgKk
21534,곱하고,690.04,2.51,A_u8xt3GgKk
21535,분수의 뺄셈 을 개선하면,692.66,5.57,A_u8xt3GgKk
21536,이렇게 되는데,695.86,5.46,A_u8xt3GgKk
21537,분모 사회 의 제곱은,698.23,6.03,A_u8xt3GgKk
21538,2a 전체 제곱과 같으니까 루트,701.32,5.6,A_u8xt3GgKk
21539,밖으로 빼면 e,704.26,4.19,A_u8xt3GgKk
21540,분모가,706.92,4.08,A_u8xt3GgKk
21541,2a 로 같아져 쓰니까 분수의 뺄셈,708.45,4.47,A_u8xt3GgKk
21542,을 계산하면,711.0,6.769,A_u8xt3GgKk
21543,이렇게 근의 공식이 완성된,712.92,4.849,A_u8xt3GgKk
21544,그래서 정리하면,718.57,3.93,A_u8xt3GgKk
21545,오늘은 근의 공식에 대해 알아봤는데,720.37,3.15,A_u8xt3GgKk
21546,에,722.5,2.64,A_u8xt3GgKk
21547,근의 공식은,723.52,5.22,A_u8xt3GgKk
21548,x 는 이에 2분의 - b 플러스,725.14,7.02,A_u8xt3GgKk
21549,마이너스 루트 b 제곱 - 4 1시를,728.74,5.34,A_u8xt3GgKk
21550,말하는데,732.16,4.86,A_u8xt3GgKk
21551,이차방정식 일반형 ax 제고 플러스,734.08,4.949,A_u8xt3GgKk
21552,bx 플러스 씨는 이영애 정답을,737.02,3.36,A_u8xt3GgKk
21553,말하고,739.029,4.191,A_u8xt3GgKk
21554,a b c 값을,740.38,5.94,A_u8xt3GgKk
21555,공식에 대입하면,743.22,6.15,A_u8xt3GgKk
21556,그늘 구할 수 있어,746.32,3.05,A_u8xt3GgKk
21557,그리고 그 4 공식에 일부 1,749.61,5.31,A_u8xt3GgKk
21558,b 제곱 - 사이의 쉬는,752.37,5.61,A_u8xt3GgKk
21559,판별 시기 라고 부르는 데에,754.92,6.63,A_u8xt3GgKk
21560,b 제곱 - 4 ec 가 0이면,757.98,5.82,A_u8xt3GgKk
21561,이차 방정식 은 중근,761.55,4.35,A_u8xt3GgKk
21562,0보다 크면,763.8,5.99,A_u8xt3GgKk
21563,서로 다른 2실 그늘 받게 돼,765.9,5.12,A_u8xt3GgKk
21564,마지막으로,769.79,2.7,A_u8xt3GgKk
21565,근의 공식은,771.02,4.08,A_u8xt3GgKk
21566,이차방정식 일반형 a x 제곱 플러스,772.49,5.43,A_u8xt3GgKk
21567,bx 플러스 c 는 0을,775.1,5.46,A_u8xt3GgKk
21568,완전 제곱으로 개선해서 만들었다는 걸,777.92,6.169,A_u8xt3GgKk
21569,꼭 기억해,780.56,3.529,A_u8xt3GgKk
21570,아 왼쪽의 ax 제 9 + bx,0.0,12.379,fgwtaWvaMaw
21571,+ 쉬는 요 그리고 이제 보통 a 값은 0이 아니죠 원래 이건 뭐 당연한,5.6,10.439,fgwtaWvaMaw
21572,얘기긴 한데 뭐 가끔씩 깜빡하는 경우가 있죠,12.379,8.07,fgwtaWvaMaw
21573,중요한 사실들 몇 가지를 같이 옆에 다 써서 하며 세요 맨 처음에 일단,16.039,7.861,fgwtaWvaMaw
21574,하는게 보통 이제 쓰,20.449,9.511,fgwtaWvaMaw
21575,이런식으로 이제 x 제곱의 계수를 일단 뭐 1로 맞춘다,23.9,10.979,fgwtaWvaMaw
21576,뭐 이런거 그러기 위해서 양변을 이제 분명히 a 로 나누어 놓은 거죠,29.96,6.0,fgwtaWvaMaw
21577,일종의,34.879,6.091,fgwtaWvaMaw
21578,어 그러기 위해서는 무엇을 했다 아 라는 게 일을 했다 이런 식으로,35.96,12.9,fgwtaWvaMaw
21579,아 그래서 어쨌든 첫 번째 직은 x 제거의 + av 네비 x + av,40.97,10.52,fgwtaWvaMaw
21580,4시는 요,48.86,2.63,fgwtaWvaMaw
21581,아 얘는 거구요 두번째는,51.65,8.72,fgwtaWvaMaw
21582,어 상수 항을 이양 한다 라고 하는 겁니다,55.13,8.66,fgwtaWvaMaw
21583,이런식으로 중요한 메시지를 이렇게 따로 옆에 가 따로 메모 있는 것도,60.37,7.38,fgwtaWvaMaw
21584,괜찮아요 내가 그 다음 하기 위해서 무엇을 할 것인가 상성이 할 것이다,63.79,5.16,fgwtaWvaMaw
21585,이런 식으로,67.75,5.43,fgwtaWvaMaw
21586,상승을 이양한 결과는 못 하면 x 제거 던 2,68.95,11.01,fgwtaWvaMaw
21587,av 네비 x 까지가 자의 창과 1 창 인거고 상술한 2+ 에 2분의 시,73.18,11.57,fgwtaWvaMaw
21588,어떤 거죠 이게 이양 되니까 이제 마니아 3번 해야 됩니다 이렇게,79.96,4.79,fgwtaWvaMaw
21589,이렇게 여기까지 이해가 가시죠,85.28,6.129,fgwtaWvaMaw
21590,그 다음에 이제 제일 중요한 거에요 이배영 시기에 가장 중요한 부분이죠,88.049,6.271,fgwtaWvaMaw
21591,일명 반해 줘 보입니다,91.409,7.5,fgwtaWvaMaw
21592,이것은 앞으로 어 클리셰 은 님께서,94.32,9.12,fgwtaWvaMaw
21593,고등학교 올라가고 수능 볼 때까지도 계속 나오는거 찍나요 반해 주고 반해,98.909,9.031,fgwtaWvaMaw
21594,줘 법을 만들어야 한다는 거는 거죠 뭐 예방해주고 왜냐면 1차 항,103.44,10.62,fgwtaWvaMaw
21595,예 의 개수 인 이해를 다 내주고 배 되는 거죠,107.94,9.09,fgwtaWvaMaw
21596,과연 조금 쉽게 말하면 일단 2분의 2를 곱한다,114.06,7.14,fgwtaWvaMaw
21597,그리고 그것을 주고 판단 게임이에요 그렇죠 m 2분의 1을 곱한 다음에,117.03,8.17,fgwtaWvaMaw
21598,아제 고파 자 여러 개념이죠,121.2,8.08,fgwtaWvaMaw
21599,자 그렇다면 은 일단 u 거에 2분의 고 파니까 e 군의 비가 될,125.2,5.4,fgwtaWvaMaw
21600,것이고요 그렇죠,129.28,5.58,fgwtaWvaMaw
21601,그 다음에 이걸 적어 파는 겁니다 그럼 이제 수시로 본다면 총 4,130.6,8.97,fgwtaWvaMaw
21602,a 제곱 분의 비즈 것만큼 이라는 수가 된다는 거죠,134.86,9.9,fgwtaWvaMaw
21603,이런식으로 반을 구한 다음에 그것을 제고 파자 인정받으려고,139.57,9.45,fgwtaWvaMaw
21604,양변에 4 a&d 고프니 비디오만 방금 이식을 곱합니다 그럼 이제 아이더,144.76,5.88,fgwtaWvaMaw
21605,합니다 그럼 이 식은 2,149.02,11.64,fgwtaWvaMaw
21606,이 값은 x 제곱 떡이 에 이번에 bx + 4 a 제곱 분의 비즈 고,150.64,11.37,fgwtaWvaMaw
21607,되는거구요,160.66,8.01,fgwtaWvaMaw
21608,우변 은 아까 우연히 어떤 마야 3배 c 에다가 4 a 제곱 분의 비저블,162.01,9.23,fgwtaWvaMaw
21609,더하는 거죠,168.67,2.57,fgwtaWvaMaw
21610,그리고 이제 각각 시 그의 정리합니다 정리 정리 하는데요,173.47,9.74,fgwtaWvaMaw
21611,정리는 하나는 완전 적 없이,178.06,5.15,fgwtaWvaMaw
21612,또한 은 통 분이에요,185.35,3.59,fgwtaWvaMaw
21613,이 두 개로 정리를 합니다 접영 같은 경우는 이게 x + 2a 분의 피의,189.27,8.25,fgwtaWvaMaw
21614,제곱 이구요,196.02,5.61,fgwtaWvaMaw
21615,2a 일부 네비가 뭐 어떤 수지 하면 아까 얘기했던 이 반해 재고,197.52,8.81,fgwtaWvaMaw
21616,배당하는 숫자가 여기 등장한다고 금 됩니다,201.63,4.7,fgwtaWvaMaw
21617,이렇게 그 다음에 우 기간 같은 경우 이제 방법이기는 통 분인데요,206.49,10.35,fgwtaWvaMaw
21618,어 부모가 달라요 그쵸 말 a 와 사회의 주 곱해서 부모가 다릅니다,210.93,10.11,fgwtaWvaMaw
21619,최종구 배수를 일단 숫자는 4로 문자 는 a 가 두 개 있는 에이지 오브,216.84,6.66,fgwtaWvaMaw
21620,로 해서 통보한다 고치는 거구요,221.04,7.32,fgwtaWvaMaw
21621,당연히 4a 작업으로 통보 했는데 뒤에 있는 분수는 그대로 기 때문에 실,223.5,8.61,fgwtaWvaMaw
21622,뒤에 있는 분자는 그대로 비 조금 이에요 이렇게,228.36,7.08,fgwtaWvaMaw
21623,이 앞에 있는 기도 달라지는 거죠 이것도 물론 연습을 좀 해야 됩니다,232.11,8.69,fgwtaWvaMaw
21624,- av 넷이 라는 거 에다가 내가 4a 제곱으로 통운 하겠단 얘기는,235.44,10.14,fgwtaWvaMaw
21625,숫자는 4를 곱하는 거고요 분모 분자에 문자는 에 일을 하지도 못하는,240.8,8.98,fgwtaWvaMaw
21626,겁니다 이렇게 곱하는 거죠 이렇게 못 곱해야 통 분이기 때문에 이렇게,245.58,7.379,fgwtaWvaMaw
21627,곱해야 실제로 부모가 4a 작업이 되겠죠,249.78,8.28,fgwtaWvaMaw
21628,문자 같은 경우는 4a 시인데 앞에 - 가 있어요 - 4a 샤리는,252.959,6.661,fgwtaWvaMaw
21629,구조부터 - 4,258.06,9.23,fgwtaWvaMaw
21630,ac 이런식으로 이게 이제 또 의견을 정리한 결과 저변을 정량 결과입니다,259.62,7.67,fgwtaWvaMaw
21631,그러니 영상이 이제 필요한 것은 또 제곱 그룹인데요 이젠 제곱근 이란 걸,267.82,7.73,fgwtaWvaMaw
21632,이용해 이제는 제곱 그,272.41,3.14,fgwtaWvaMaw
21633,그러니까 이런 거죠 예를 제 곱해서 애가 되었다면 얘는 누구인가 라는,276.31,8.34,fgwtaWvaMaw
21634,개념이 예 a 를 적고 프리섭 이라면 a 는 뭐냐,281.26,6.57,fgwtaWvaMaw
21635,플러스 마이너스 루트 b 다 라고 하는 게임이죠 그렇죠,284.65,7.98,fgwtaWvaMaw
21636,a 를 제고 패서 b 라면 a 는 플러스 만세 부터 이 제곱근 맨처음,287.83,6.45,fgwtaWvaMaw
21637,시간에 배웠던 내용입니다 중 3,292.63,6.51,fgwtaWvaMaw
21638,맨 처음에 어떤 직업군 정일 교수 했던거 따라서 x + 이해 분의 비료,294.28,10.14,fgwtaWvaMaw
21639,조급하게 이건 이만큼 이라면 그렇다면 x + 2a 분해 b 는 무엇이냐,299.14,6.6,fgwtaWvaMaw
21640,라고 한다면 은,304.42,7.25,fgwtaWvaMaw
21641,2 전체 값에 플러스 마이너스 루트 를 씌운 것이 되겠죠 이렇게,305.74,5.93,fgwtaWvaMaw
21642,차 이제 거의 다 왔습니다 넘어 또한 것도 알아야 되는데요,316.11,7.92,fgwtaWvaMaw
21643,보통은 이제 루트 같은 경우에는 따로 따로 쓰게 해야 그 치어가 우비,320.34,8.88,fgwtaWvaMaw
21644,엄만 따라한다면 플러스 마이너스 l 루트 4 에이즈 곡부 4,324.03,9.57,fgwtaWvaMaw
21645,루트 b 적어 - 4 lcd 있습니다,329.22,8.31,fgwtaWvaMaw
21646,이 쓰는데요 분모 를 원래 풀 때는 부모가 사이즈 고비 라고 하는 게,333.6,8.31,fgwtaWvaMaw
21647,사실 ea 를 조급한 거에요 그래서 이렇게 루트 안했으면 여 사실은,337.53,8.64,fgwtaWvaMaw
21648,절대값 이에 이라고나 형상입니다 원래는,341.91,7.32,fgwtaWvaMaw
21649,이게 여기서 c 어려운 부분인데요 어려운 부분이 약간 간과한 부분이,346.17,5.19,fgwtaWvaMaw
21650,있어요 이 어려운 부분이 에 참고로,349.23,6.06,fgwtaWvaMaw
21651,2절 때깔 이해 인데요 그렇기 때문에 a 카피 양수와 음수의 따라서 이게,351.36,7.29,fgwtaWvaMaw
21652,플러스 이해가 될 수도 있고 - 할 수 있는데요,355.29,7.86,fgwtaWvaMaw
21653,어차피 이 값 자체가 플러스 값과 - 가치가 있어요,358.65,9.48,fgwtaWvaMaw
21654,그러니까 부문에는 이게 플러스를 나와도 어쨌든 플러스 1 마야 세나가,363.15,6.3,fgwtaWvaMaw
21655,있어 란 뜻이고,368.13,4.95,fgwtaWvaMaw
21656,- 가 있어도 플러스 1 - 가 있을 때 돼 버려요 그때 이건 사실상,369.45,5.939,fgwtaWvaMaw
21657,의미가 없어졌어요 한식은,373.08,5.76,fgwtaWvaMaw
21658,무슨 말이냐면 은 쉽게 예를 들어볼게요,375.389,6.151,fgwtaWvaMaw
21659,절대 갑 3 이에요 그리고 그 앞에 플러스 많이 났어요,378.84,6.66,fgwtaWvaMaw
21660,그리곤 뜻이야 어쨌든 플러스 3 1 감아 야생화가 있다 뜻입니다,381.54,9.48,fgwtaWvaMaw
21661,근데 - 살 때 깝 수단의 그 앞에 플러스 맛있어도 내용 자체는 플러스,385.5,8.61,fgwtaWvaMaw
21662,삶과 마약 3의 딴 뜻이 되요 하시는,391.02,7.59,fgwtaWvaMaw
21663,얘도 예쁘면 이러한 거죠 그러니까 절대 그 베이의 플러스 마이너스 를 1,394.11,8.76,fgwtaWvaMaw
21664,그냥 a 에 플러스 마약 1 큰 차이가 없다는 겁니다 이게,398.61,8.22,fgwtaWvaMaw
21665,어차피 플러스 마이너스 다 있으니까 한쪽 말씀에는 다른 값이 나와야 하실,402.87,4.799,fgwtaWvaMaw
21666,그쵸,406.83,5.01,fgwtaWvaMaw
21667,한쪽 말씀을 다른 값이 나와요 근데 둘 다 했으니까 어째 d+1 야상,407.669,7.891,fgwtaWvaMaw
21668,한거 똑같은 거 든 요 그러니까 그렇게 복잡하게 쓰지 말고 하나봐 쓰자,411.84,7.889,fgwtaWvaMaw
21669,라는 거에요 하시 깨어 이 어렵죠 사실 이 어려워요 그래서 이제 이런거,415.56,6.99,fgwtaWvaMaw
21670,때문에 그냥 분모를 이해라고 씁니다,419.729,4.671,fgwtaWvaMaw
21671,4주 어렵죠,422.55,5.54,fgwtaWvaMaw
21672,예 그래서 예 그래서 어차피 여호와가 똑같아요 스윙 간단하게 쓰면 제,424.4,8.01,fgwtaWvaMaw
21673,부모가 지 이해가 되는 거죠 이쪽은 노트 비교 - 4회 시작됩니다,428.09,10.079,fgwtaWvaMaw
21674,따라서 마지막에서 그 맥스는 뭐냐 라고 쓴 물어본다면 플러스 이해,432.41,9.33,fgwtaWvaMaw
21675,분위기와 이해안감 되게 쭉 - 예 분의 비고,438.169,8.131,fgwtaWvaMaw
21676,그 뒤에는 플러스 마이너스 a 의 분의 루트 b 조 - 4회 시가 있는데,441.74,10.049,fgwtaWvaMaw
21677,어제 부모가 빨면 이것도 한번 에스 자동문 쓰자 라고 해서 그렇다면은 x,446.3,7.05,fgwtaWvaMaw
